Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Country
spotify:track:7K3BhSpAxZBznislvUMVtn,Last Night,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,2,163854,https://p.scdn.co/mp3-preview/48760562c770591058c71d16a5ac81d3833e72d2?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,87,USUG12300802,spotify:user:,2023-04-06T09:41:46Z,0.492,0.675,6,-5.456,1,0.0389,0.467,0,0.142,0.478,203.759,4,US
spotify:track:1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,spotify:album:1nrVofqDRs7cpWXJ49qTnP,SOS,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,12/8/2022,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,1,2,153946,https://p.scdn.co/mp3-preview/4bd2dc84016f3743add7eea8b988407b1b900672?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,95,USRC12204584,spotify:user:,2023-04-06T09:41:46Z,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4,US
spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,"spotify:artist:78rUTD7y6Cy67W1RVzYs7t, spotify:artist:3LZZPxNDGDFVSIPqf4JuEf","PinkPantheress, Ice Spice",spotify:album:6cVfHBcp3AdpYY0bBglkLN,Boy's a liar Pt. 2,"spotify:artist:78rUTD7y6Cy67W1RVzYs7t, spotify:artist:3LZZPxNDGDFVSIPqf4JuEf","PinkPantheress, Ice Spice",2/3/2023,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7,1,1,131013,https://p.scdn.co/mp3-preview/543d8d09a5530a1ab94dd0c6f83fc4ee3e0d7f96?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,97,GBAYE2300015,spotify:user:,2023-04-06T09:41:46Z,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4,US
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,"spotify:artist:0XeEobZplHxzM9QzFQWLiR, spotify:artist:12GqGscKJx3aE4t07u7eVZ","Eslabon Armado, Peso Pluma",spotify:album:3Mm1P5CEEAiuJqBclr2EyU,Ella Baila Sola,"spotify:artist:0XeEobZplHxzM9QzFQWLiR, spotify:artist:12GqGscKJx3aE4t07u7eVZ","Eslabon Armado, Peso Pluma",3/16/2023,https://i.scdn.co/image/ab67616d0000b2732071a0c79802d9375a53bfef,1,1,165671,https://p.scdn.co/mp3-preview/5d39f3e17f1e20e2711d033001e48b8d4249b992?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,93,USE7D2300007,spotify:user:,2023-04-06T09:41:46Z,0.668,0.758,5,-5.176,0,0.0332,0.483,0.0000189,0.0837,0.834,147.989,3,US
spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Flowers,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:0HiZ8fNXwJOQcrf5iflrdz,Endless Summer Vacation,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,3/10/2023,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46,1,1,200600,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,89,USSM12209777,spotify:user:,2023-04-06T09:41:46Z,0.707,0.681,0,-4.325,1,0.0668,0.0632,0.00000515,0.0322,0.646,117.999,4,US
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,SLUT ME OUT,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,spotify:album:48868AJJd7JVl1IVmaBsaQ,SLUT ME OUT,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,4/22/2022,https://i.scdn.co/image/ab67616d0000b27349a4f6c9a637e02252a0076d,1,1,123672,https://p.scdn.co/mp3-preview/84ef49a1e71bdac04b7dfb1dea3a56d1ffc50357?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83,USWB12200942,spotify:user:,2023-04-06T09:41:46Z,0.938,0.606,6,-6.396,0,0.419,0.117,0,0.528,0.706,121.108,4,US
spotify:track:6OfOzTitafSnsaunQLuNFw,DOGTOOTH,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler\, The Creator",spotify:album:1GG6U2SSJPHO6XsFiBzxYv,CALL ME IF YOU GET LOST: The Estate Sale,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler\, The Creator",3/31/2023,https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca,1,21,161041,https://p.scdn.co/mp3-preview/5de4c8c30108bc114f9f38a28ac0832936a852bf?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75,USQX92301932,spotify:user:,2023-04-06T09:41:46Z,0.706,0.648,8,-6.348,1,0.324,0.505,0,0.215,0.802,77.533,4,US
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:1URnnhqYAYcrqrcwql10ft","Metro Boomin, The Weeknd, 21 Savage",spotify:album:7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,12/2/2022,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,1,10,221520,https://p.scdn.co/mp3-preview/adc5d059e4ccc40bbad75f3844eb03546d9ab05a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,96,USUG12208791,spotify:user:,2023-04-06T09:41:46Z,0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95,4,US
spotify:track:4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:album:2FD6g8bXEn2uQMYbeqqoCg,Just Wanna Rock,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,10/17/2022,https://i.scdn.co/image/ab67616d0000b2730e34fd68e8ff04e4515eb72a,1,1,123890,https://p.scdn.co/mp3-preview/72dce26448e87be36c3776ded36b75a9fd01359e?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,91,USAT22219211,spotify:user:,2023-04-06T09:41:46Z,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,4,US
spotify:track:5W4kiM2cUYBJXKRudNyxjW,You Proof,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,16,157477,https://p.scdn.co/mp3-preview/4ad8dc44f64affca6a646bee5d0ec8899bca67e0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,USUG12203266,spotify:user:,2023-04-06T09:41:46Z,0.732,0.839,9,-5.007,1,0.0345,0.265,0,0.602,0.629,119.724,4,US
spotify:track:1bDbXMyjaUIooNwFE9wn0N,Rich Flex,"spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1URnnhqYAYcrqrcwql10ft","Drake, 21 Savage",spotify:album:5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,"spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1URnnhqYAYcrqrcwql10ft","Drake, 21 Savage",11/4/2022,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,1,1,239359,https://p.scdn.co/mp3-preview/de60e5029a3488bfd6ce436beaca0472b7d20d9c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,91,USUG12208598,spotify:user:,2023-04-06T09:41:46Z,0.561,0.52,11,-9.342,0,0.244,0.0503,0.00000186,0.355,0.424,153.15,3,US
spotify:track:0V3wPSX9ygBnCm8psDIegu,Anti-Hero,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:151w1FgRZfnKZA9FEcg9Z3,Midnights,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,10/21/2022,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,1,3,200690,https://p.scdn.co/mp3-preview/8587a38f3496e9b17e33d89c322c4b69ba899d69?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,94,USUG12205736,spotify:user:,2023-04-06T09:41:46Z,0.637,0.643,4,-6.571,1,0.0519,0.13,0.0000018,0.142,0.533,97.008,4,US
spotify:track:2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"spotify:artist:1NNRWkhwmcXRimFYSBpB1y, spotify:artist:12GqGscKJx3aE4t07u7eVZ","Yng Lvcas, Peso Pluma",spotify:album:6aBVGuOUEuX18rHxyDWbti,La Bebe (Remix),"spotify:artist:1NNRWkhwmcXRimFYSBpB1y, spotify:artist:12GqGscKJx3aE4t07u7eVZ","Yng Lvcas, Peso Pluma",3/17/2023,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9,1,1,234352,https://p.scdn.co/mp3-preview/57c5d5266219b32d455ed22417155bbabde7170f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,90,MXF152300159,spotify:user:,2023-04-06T09:41:46Z,0.812,0.479,2,-5.678,0,0.333,0.213,0.00000121,0.0756,0.559,169.922,4,US
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:7bXgB6jMjp9ATFy66eO08Z","Metro Boomin, Future, Chris Brown",spotify:album:7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,12/2/2022,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,1,2,182666,https://p.scdn.co/mp3-preview/1d56b40ee7d47268c533ac05ef88f1b152fef22e?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,90,USUG12208783,spotify:user:,2023-04-06T09:41:46Z,0.526,0.606,5,-5.3,0,0.259,0.152,0.00000236,0.194,0.492,116.622,4,US
spotify:track:0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,25,177387,https://p.scdn.co/mp3-preview/7600dd16e442e2c1db4f5eaf5526f757cb4c3662?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,85,USUG12300821,spotify:user:,2023-04-06T09:41:46Z,0.656,0.757,3,-5.775,0,0.0308,0.492,0,0.117,0.429,139.971,4,US
spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,spotify:album:5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,3/24/2023,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,1,14,265493,https://p.scdn.co/mp3-preview/1dc0426c95058783e0fe1d70c41583ca98317108?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,US6XF2200436,spotify:user:,2023-04-06T09:41:46Z,0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4,US
spotify:track:6KqOVYU3af2wsqxh1iO1lx,VOID,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:4kI7ZZF6CgDGFTjZNFwXYG,PORTALS,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,3/31/2023,https://i.scdn.co/image/ab67616d0000b273843a5c1d83409714ccb06d33,1,2,247875,https://p.scdn.co/mp3-preview/9a2ae9278ecfe2ed8d628dfe05699bf24395d6a0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,USAT22220418,spotify:user:,2023-04-06T09:41:46Z,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996,4,US
spotify:track:68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:0UMMIkurRUmkruZ3KGBLtG,2014 Forest Hills Drive,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,12/9/2014,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,1,9,292799,https://p.scdn.co/mp3-preview/062b69c85ad8361d6d7e484aa798b3596d174306?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,89,USQX91402598,spotify:user:,2023-04-06T09:41:46Z,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4,US
spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,spotify:album:1CmTOKCeyz1aHH04OwvTPv,Something in the Orange,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,4/22/2022,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb,1,1,228013,https://p.scdn.co/mp3-preview/d33dc9df586e24c9d8f640df08b776d94680f529?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,88,USWB12201213,spotify:user:,2023-04-06T09:41:46Z,0.369,0.192,4,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3,US
spotify:track:2LBqCSwhJGcFQeTHMVGwy3,Die For You,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:4AdZV63ycxFLF6Hcol0QnB,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,11/24/2016,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,1,17,260253,https://p.scdn.co/mp3-preview/e2e1b4ba70ff241ce2ce7283a8f4c3cb086ac0bd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,90,USUG11600995,spotify:user:,2023-04-06T09:41:46Z,0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4,US
spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,TQG,"spotify:artist:790FomKkXshlbRYZFtlgla, spotify:artist:0EmeFodog0BfCgMzAIvKQp","KAROL G, Shakira",spotify:album:4kS7bSuU0Jm9LYMosFU2x5,MAÑANA SERÁ BONITO,spotify:artist:790FomKkXshlbRYZFtlgla,KAROL G,2/24/2023,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335,1,6,197933,https://p.scdn.co/mp3-preview/c520c20ae60af8c28865d865d34d8d05a65e7844?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,97,USUM72222541,spotify:user:,2023-04-06T09:41:46Z,0.72,0.63,4,-3.547,0,0.277,0.673,0,0.0936,0.607,179.974,4,US
spotify:track:4Dvkj6JhhA12EX05fT7y2e,As It Was,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:album:5r36AJ6VOJtp00oxSkBZ5h,Harry's House,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,5/20/2022,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,1,4,167303,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,USSM12200612,spotify:user:,2023-04-06T09:41:46Z,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,US
spotify:track:0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,"spotify:artist:4O15NlyKLIASxsJ0PrXPfz, spotify:artist:0M2CO5ijP35MDhNwvpgxTV, spotify:artist:2xzyIzdjfeXX6FIQtlAAyw","Lil Uzi Vert, sped up nightcore, ARIZONATEARS",spotify:album:3VvPLpCZR5viLBFTbzm6E1,Watch This (ARIZONATEARS Pluggnb Remix),"spotify:artist:4O15NlyKLIASxsJ0PrXPfz, spotify:artist:0M2CO5ijP35MDhNwvpgxTV, spotify:artist:2xzyIzdjfeXX6FIQtlAAyw","Lil Uzi Vert, sped up nightcore, ARIZONATEARS",2/5/2023,https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02,1,1,163139,https://p.scdn.co/mp3-preview/1cce06be1e8bc6d30ee8f6e00e4ac1f6d5d58b52?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,89,USAT22301358,spotify:user:,2023-04-06T09:41:46Z,0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4,US
spotify:track:0JXXNGljqupsJaZsgSbMZV,Sure Thing,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel,spotify:album:493HYe7N5pleudEZRyhE7R,All I Want Is You,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel,11/26/2010,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c,1,1,195373,https://p.scdn.co/mp3-preview/d337faa4bb71c8ac9a13998be64fbb0d7d8b8463?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,USJI10800160,spotify:user:,2023-04-06T09:41:46Z,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4,US
spotify:track:410ZZP746AQeiywhKvXWCo,SORRY NOT SORRY,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler\, The Creator",spotify:album:1GG6U2SSJPHO6XsFiBzxYv,CALL ME IF YOU GET LOST: The Estate Sale,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler\, The Creator",3/31/2023,https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca,1,24,206049,https://p.scdn.co/mp3-preview/70416bd945586a23d770d318303e04936a04bdad?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,79,USQX92301939,spotify:user:,2023-04-06T09:41:46Z,0.481,0.797,6,-4.094,0,0.201,0.404,0,0.368,0.495,96.237,3,US
spotify:track:5odlY52u43F5BjByhxg7wg,golden hour,spotify:artist:164Uj4eKjl6zTBKfJLFKKK,JVKE,spotify:album:69AaAkdktFGnk9POmHENkT,this is what ____ feels like (Vol. 1-4),spotify:artist:164Uj4eKjl6zTBKfJLFKKK,JVKE,9/23/2022,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954,1,3,209259,https://p.scdn.co/mp3-preview/bcc17f30841d6fbf3cd7954c3e3cf669f11b6a21?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,90,GBKPL2204171,spotify:user:,2023-04-06T09:41:46Z,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,US
spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,spotify:artist:57vWImR43h4CaDao012Ofp,Steve Lacy,spotify:album:3Ks0eeH0GWpY4AU20D5HPD,Gemini Rights,spotify:artist:57vWImR43h4CaDao012Ofp,Steve Lacy,7/15/2022,https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee,1,5,232066,https://p.scdn.co/mp3-preview/efe7c2fdd8fa727a108a1270b114ebedabfd766c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,84,USRC12201440,spotify:user:,2023-04-06T09:41:46Z,0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4,US
spotify:track:1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3/3/2023,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,6,206864,https://p.scdn.co/mp3-preview/ee6cf792da52a63448b2dcfbf4dbf4e5ad692ddb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,USUG12209213,spotify:user:,2023-04-06T09:41:46Z,0.613,0.914,7,-5.153,1,0.03,0.00522,0.00000221,0.26,0.916,141.978,4,US
spotify:track:0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez",spotify:album:2b2GHWESCWEuHiCZ2Skedp,Calm Down (with Selena Gomez),"spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez",8/25/2022,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf,1,1,239317,https://p.scdn.co/mp3-preview/b61b32e2928081fc98d438fd8c72919ab4fb12a4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,95,NGA3B2214021,spotify:user:,2023-04-06T09:41:46Z,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4,US
spotify:track:4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:1Uauz6ql2dIPvIOH4JiuhD,All Of The Girls You Loved Before,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,8/23/2019,https://i.scdn.co/image/ab67616d0000b2738481d8f15859aa5bae75ee17,1,1,221407,https://p.scdn.co/mp3-preview/dfa5f70e4d01e62967b38e31dfe58038cce86cce?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,90,USUG12301406,spotify:user:,2023-04-06T09:41:46Z,0.718,0.467,2,-9.66,1,0.0398,0.707,0.0000692,0.126,0.396,95.96,3,US
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,spotify:album:07w0rG5TETcyihsEIZR3qG,SOS,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,12/9/2022,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,1,8,201800,https://p.scdn.co/mp3-preview/8c53920b5fd2c3178afa36cac9eec68b5ee9204a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,92,USRC12204591,spotify:user:,2023-04-06T09:41:46Z,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4,US
spotify:track:6UN73IYd0hZxLi8wFPMQij,Players,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Coi Leray,spotify:album:4cAAsw7mPkGt15GXQzWlrM,Players,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,Coi Leray,11/30/2022,https://i.scdn.co/image/ab67616d0000b2731cf7cf4446b496525e423465,1,1,139560,https://p.scdn.co/mp3-preview/3bab012ecf8da1bb3ab617bf8b9ba604d0c3fc2c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,92,USUM72222387,spotify:user:,2023-04-06T09:41:46Z,0.954,0.516,6,-5.817,1,0.16,0.03,0.00000754,0.0504,0.624,105.001,4,US
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),"spotify:artist:0iEtIxbK0KxaSlF7G42ZOp, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Metro Boomin, Travis Scott, Young Thug",spotify:album:7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,12/2/2022,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,1,6,194786,https://p.scdn.co/mp3-preview/21a37a02779c9edc02d1b690d70779024f540793?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,88,USUG12208787,spotify:user:,2023-04-06T09:41:46Z,0.571,0.549,1,-7.38,0,0.404,0.18,0,0.168,0.447,119.497,4,US
spotify:track:4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande",spotify:album:35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe),spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,3/14/2023,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,1,19,232857,https://p.scdn.co/mp3-preview/64353aa29b9b3a34b353ab9df27334778e3a261e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,USUG12301287,spotify:user:,2023-04-06T09:41:46Z,0.575,0.5,1,-7.594,0,0.0707,0.227,0,0.335,0.506,67.033,4,US
spotify:track:609E1JCInJncactoMmkDon,BESO,"spotify:artist:7ltDVBr6mKbRvohxheJ9h1, spotify:artist:1mcTU81TzQhprhouKaTkpq","ROSALÍA, Rauw Alejandro",spotify:album:50uChhk7AKkzDKytDixjYW,RR,"spotify:artist:7ltDVBr6mKbRvohxheJ9h1, spotify:artist:1mcTU81TzQhprhouKaTkpq","ROSALÍA, Rauw Alejandro",3/24/2023,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1,1,1,194543,https://p.scdn.co/mp3-preview/ec3accbe111dac19702411be5adb665d4cd44c0c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,USSM12301258,spotify:user:,2023-04-06T09:41:46Z,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,4,US
